# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,1.802758381903169,4.41682801075799,21.384906757394113,0.5,0.0,-0.07764700550312001,0.0,0.0,0.0
 0.015414903634349966,1.810267079751826,4.419768355726413,21.384906757394113,0.5462447109030499,3.0000000000000027,-0.07764700550312001,0.0,-2.534047785402067,0.0
 0.029517663514017578,1.8177198730407147,4.422681448881133,21.349169689952987,0.5885529905420528,3.0000000000000013,-0.08041483944682003,0.0,-2.812796740465201,0.0
 0.04257463493319688,1.825117290647037,4.425567432366799,21.312443083304775,0.6277239047995907,3.000000000000002,-0.08325432162042466,0.0,-3.0934992593734942,0.0
 0.05477171314338408,1.8324598614479959,4.428426448328061,21.27471143089504,0.6643151394301524,3.0000000000000067,-0.08616666528491475,0.0,-3.377662711417713,0.0
 0.0662448142916788,1.8397481143207943,4.431258638909567,21.23595916496212,0.6987344428750365,2.999999999999993,-0.08915307378290513,0.0,-3.6664262319306324,0.0
 0.07709693488038323,1.8469825781426354,4.434064146255966,21.196170665363617,0.7312908046411498,3.000000000000004,-0.09221473273996669,0.0,-3.9606869947548624,0.0
 0.08740837744305463,1.8541637817907217,4.436843112511908,21.155330268908486,0.762225132329164,2.9999999999999987,-0.09535281050175531,0.0,-4.261176131350741,0.0
 0.09724321844915225,1.8612922541422563,4.439595679822042,21.11342227915767,0.7917296553474569,3.0000000000000013,-0.09856845470322453,0.0,-4.568506692632025,0.0
 0.10665358057748234,1.868368524074442,4.442321990331018,21.070430976794302,0.8199607417324472,3.0000000000000013,-0.10186278950410906,0.0,-4.883205190613267,0.0
 0.1156825573692104,1.8753931204644816,4.4450221861834835,21.02634063045901,0.8470476721076314,3.0000000000000093,-0.10523691155548763,0.0,-5.2057330011489125,0.0
 0.12436627630964507,1.8823665721895781,4.447696409524089,20.98113550819809,0.8730988289289354,2.9999999999999982,-0.1086918884914688,0.0,-5.536501294115775,0.0
 0.13273539181185234,1.8892894081269345,4.450344802497483,20.934799889389513,0.8982061754355573,3.0000000000000018,-0.11222875408790679,0.0,-5.87588165004939,0.0
 0.14081618971106824,1.8961621571537532,4.4529675072483155,20.887318077295753,0.9224485691332048,2.9999999999999862,-0.11584850561922924,0.0,-6.22421375925431,0.0
 0.14863142020288206,1.9029853481472374,4.4555646659212345,20.83867441213686,0.9458942606086462,2.999999999999993,-0.11955209994519367,0.0,-6.5818110541537305,0.0
 0.15620093669194113,1.90975950998459,4.458136420660891,20.788853284834573,0.9686028100758234,2.9999999999999925,-0.12334044959262797,0.0,-6.948964901481001,0.0
 0.16354219317043245,1.916485171543014,4.460682913611932,20.737839151232766,0.9906265795112973,2.9999999999999925,-0.12721441941497108,0.0,-7.32594769097006,0.0
 0.17067063666629595,1.9231628616997118,4.463204286919009,20.685616547064033,1.0120119099988878,3.0,-0.13117482187433285,0.0,-7.713015162388759,0.0
 0.17760002063949953,1.9297931093318865,4.465700682726769,20.6321701034127,1.0328000619184985,2.999999999999992,-0.13522241291209544,0.0,-8.110408105206314,0.0
 0.18434265798015148,1.9363764433167412,4.468172243179862,20.577484562874613,1.0530279739404542,2.9999999999999836,-0.13935788778585131,0.0,-8.51835360255311,0.0
 0.19090962727021357,1.9429133925314788,4.4706191104229385,20.521544796364754,1.0727288818106404,2.999999999999987,-0.14358187686598076,0.0,-8.93706593680466,0.0
 0.19731094245986527,1.9494044858533015,4.473041426600646,20.464335820432566,1.0919328273795954,2.9999999999999827,-0.14789493981672888,0.0,-9.366747158195071,0.0
 0.20355569360078837,1.9558502521594134,4.475439333857635,20.405842815429693,1.1106670808023646,2.999999999999991,-0.1522975622013462,0.0,-9.807587488138957,0.0
 0.2096521644594209,1.962251220327016,4.477812974338552,20.346051144114764,1.1289564933782623,3.000000000000018,-0.1567901495999736,0.0,-10.259765474797197,0.0
 0.2156079314963712,1.968607919233313,4.48016249018805,20.284946371093127,1.1468237944891133,3.0000000000000138,-0.16137302284756913,0.0,-10.723448054807388,0.0
 0.22142994770350316,1.974920877755507,4.4824880235507765,20.2225142827217,1.1642898431105093,3.000000000000019,-0.16604641266557107,0.0,-11.198790427501361,0.0
 0.22712461404182202,1.981190624770801,4.484789716571381,20.15874090784432,1.181373842125466,3.0000000000000244,-0.17081045453635307,0.0,-11.685935877609978,0.0
 0.2326978406541294,1.987417689156398,4.48706771139451,20.093612539021507,1.198093521962388,2.999999999999975,-0.17566518339296966,0.0,-12.185015447378714,0.0
 0.23815509958943787,1.9936025997895004,4.489322150164817,20.027115754594426,1.2144652987683136,3.0000000000000204,-0.18061052812774384,0.0,-12.696147619608539,0.0
 0.24350147043747905,1.9997458855473116,4.491553175026949,19.959237441078525,1.230504411312437,2.99999999999999,-0.18564630484088548,0.0,-13.219437810523017,0.0
 0.24874168000704444,2.0058480753070342,4.493760928125556,19.889964816559548,1.2462250400211332,3.0,-0.19077221331647073,0.0,-13.754977926664955,0.0
 0.25388013697343514,2.011909697945871,4.495945551605285,19.819285454409727,1.2616404109203054,3.0000000000000218,-0.19598782883393875,0.0,-14.30284577393545,0.0
 0.2589209622549041,2.017931282341025,4.498107187610787,19.74718730783552,1.2767628867647123,3.000000000000011,-0.20129259854492873,0.0,-14.863104506351934,0.0
