# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.401547050782622,4.977043799690443,-179.99361159293343,1.0,0.0,0.037074381474737135,0.0,0.0,0.0
 0.00609311144496153,2.39539825036526,4.977043114106958,-179.99361159293343,1.0182793343348846,3.0000000000000018,0.037074381474737135,0.0,2.198388403370877,0.0
 0.011989993592445694,2.3893414176543577,4.97704106836989,-179.9806479556044,1.035969980777337,2.999999999999991,0.03832747742485597,0.0,2.311344058311963,0.0
 0.01770124029246303,2.383375810974862,4.977037678999325,-179.96744729947878,1.053103720877389,2.9999999999999947,0.03963219397168475,0.0,2.428756709738338,0.0
 0.023236465385214095,2.3775006886517214,4.977032962515346,-179.95400358439483,1.0697093961556423,3.000000000000018,0.04099102190371253,0.0,2.5508758238823583,0.0
 0.028604428184261038,2.3717153090098844,4.977026935438038,-179.94031057786722,1.085813284552783,2.999999999999979,0.04240658826185522,0.0,2.677962112575012,0.0
 0.03381313894425109,2.3660189303742976,4.977019614287483,-179.9263618477966,1.1014394168327533,3.000000000000016,0.04388166748406207,0.0,2.810288516876916,0.0
 0.03886994809158924,2.3604108110699094,4.977011015583768,-179.9121507551178,1.1166098442747676,2.999999999999981,0.04541918530990782,0.0,2.948141286969143,0.0
 0.043781622180365146,2.3548902094216677,4.977001155846974,-179.89767044594856,1.1313448665410952,2.9999999999999774,0.04702223454288312,0.0,3.091821013297533,0.0
 0.04855440891673562,2.3494563837545206,4.976990051597188,-179.88291384362506,1.1456632267502067,3.000000000000013,0.048694077352129765,0.0,3.2416437976967494,0.0
 0.05319409312065593,2.344108592393416,4.9769777193544895,-179.86787364010212,1.1595822793619677,3.0000000000000075,0.05043816604359022,0.0,3.397942317989755,0.0
 0.05770604512706849,2.3388460936633018,4.976964175638967,-179.8525422874428,1.1731181353812052,2.9999999999999725,0.05225814384617579,0.0,3.56106715243296,0.0
 0.06209526284257717,2.3336681458891255,4.976949436970702,-179.83691198841126,1.1862857885277311,2.9999999999999685,0.05415786640154895,0.0,3.731387934338649,0.0
 0.06636640844868971,2.3285740073958356,4.976933519869779,-179.8209746872308,1.1990992253460688,3.0000000000000164,0.05614140946353488,0.0,3.909294792645263,0.0
 0.0705238405645042,2.3235629365083796,4.976916440856283,-179.8047220595097,1.2115715216935123,3.0000000000000133,0.0582130867334493,0.0,4.095199716462223,0.0
 0.0745716425395111,2.3186341915517055,4.976898216450296,-179.78814550200934,1.223714927618533,3.0000000000000067,0.06037745909254667,0.0,4.2895380600402415,0.0
 0.0785136474329744,2.313787030850762,4.976878863171904,-179.77123612198594,1.235540942298923,3.0,0.06263935932397993,0.0,4.492770191696262,0.0
 0.0823534601440326,2.309020712730496,4.976858397541189,-179.753984725896,1.2470603804320974,2.9999999999999676,0.0650039014370262,0.0,4.705383131770606,0.0
 0.08609447708158084,2.304334495515855,4.976836836078237,-179.7363818079024,1.2582834312447422,3.0,0.06747650381953606,0.0,4.891640373366021,0.0
 0.08976692003167812,2.2997276375317885,4.976814195303132,-179.7184175376988,1.2506261318383292,-2.0850696690087975,0.0700629078017232,0.0,5.041888339894529,0.0
 0.0934036109927129,2.295199397103243,4.976790491735955,-179.70008174794657,1.2397160589552247,-3.000000000000023,0.07276919746560949,0.0,5.191304891009175,0.0
 0.09700922211903575,2.290749032555167,4.976765741896794,-179.68136392127144,1.228899225576256,-3.0000000000000306,0.07560182613531408,0.0,5.346691062783962,0.0
 0.10058353464130117,2.2863758022125085,4.9767399623057305,-179.66225317645302,1.21817628800946,-2.9999999999999534,0.07856763500256474,0.0,5.508341276751352,0.0
 0.10412632929084202,2.282078964400215,4.976713169482848,-179.6427382544499,1.2075479040608375,-2.999999999999992,0.08167388284215295,0.0,5.6765669044720575,0.0
 0.10763738645002881,2.2778577774432347,4.976685379948233,-179.62280750358036,1.197014732583277,-3.0000000000000395,0.08492827340476938,0.0,5.851697332134932,0.0
 0.11111648631238402,2.2737114996665158,4.976656610221967,-179.6024488641976,1.1865774329962113,-2.999999999999996,0.08833898358849757,0.0,6.034081110187258,0.0
 0.11456340905280277,2.269639389395006,4.9766268768241355,-179.58164985280135,1.1762366647749551,-2.999999999999984,0.09191469930801001,0.0,6.224087184678791,0.0
 0.11797793500822686,2.2656407049536527,4.976596196274823,-179.56039754556045,1.1659930869086828,-3.0000000000000364,0.09566464348457548,0.0,6.422106281491173,0.0
 0.12135984486911237,2.261714704667404,4.976564585094111,-179.53867856099941,1.1558473573260262,-3.000000000000008,0.09959861773846135,0.0,6.628552211683841,0.0
 0.12470891988203642,2.2578606468612086,4.976532059802085,-179.5164790424154,1.145800132287254,-3.000000000000021,0.10372703935478755,0.0,6.843863516738935,0.0
 0.1280249420637649,2.2540777898600135,4.976498636918829,-179.49378463918515,1.1358520657420685,-2.999999999999983,0.10806098207387256,0.0,7.0685049897728796,0.0
 0.13130769442709703,2.250365391988767,4.976464332964428,-179.47058048772476,1.1260038086520723,-2.9999999999999747,0.11261222351257164,0.0,7.302969446812474,0.0
 0.1345569612187979,2.246722711572417,4.976429164458964,-179.44685119162042,1.1162560082769697,-2.9999999999999916,0.11739329418386703,0.0,7.5477795734059026,0.0
 0.13777252816990018,2.2431490069359112,4.976393147922522,-179.42258080106998,1.106609307423663,-2.9999999999999742,0.12241752306464038,0.0,7.803489878649632,0.0
